,Unnamed: 0,time,row_384,column_384,rfu_value,replicate,sample_set,gRNA_used,target_added
2128,2128,07:20:00,A,6,392.71,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
2129,2129,07:20:00,C,6,360.01,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2130,2130,07:20:00,E,6,19.711,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
2131,2131,07:20:00,G,6,358.4240000000001,b,unpurified,H6,RPA_48_H6_IS1081_10ng
2132,2132,07:20:00,I,6,347.195,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2133,2133,07:20:00,K,6,29.918000000000006,b,unpurified,H6,RPA_48_H6_IS1081_0ng
2134,2134,07:20:00,M,6,281.696,b,control,B1,synthetic_B1
2135,2135,07:20:00,O,6,14.281,b,control,B1,no_target
2136,2136,07:20:00,A,8,443.836,b,purified,B1,RPA_2_B1_16srRNA_10ng
2137,2137,07:20:00,C,8,277.249,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
2138,2138,07:20:00,E,8,14.211,b,purified,B1,RPA_2_B1_16srRNA_0ng
2139,2139,07:20:00,G,8,409.345,b,purified,H6,RPA_48_H6_IS1081_10ng
2140,2140,07:20:00,I,8,432.215,b,purified,H6,RPA_48_H6_IS1081_0.1ng
2141,2141,07:20:00,K,8,17.208,b,purified,H6,RPA_48_H6_IS1081_0ng
2142,2142,07:20:00,M,8,378.594,b,control,H6,synthetic_H6
2143,2143,07:20:00,O,8,14.638,b,control,H6,no_target
2144,2144,07:20:00,A,10,583.4019999999998,a,2XBB,syn-11C,C11
2145,2145,07:20:00,C,10,670.8739999999998,a,2XBB,IVT-11C,C11
2146,2146,07:20:00,E,10,20.329,a,2XBB,syn-11C,no_target
2147,2147,07:20:00,G,10,27.114,a,2XBB,IVT-11C,no_target
2148,2148,07:20:00,I,10,455.49,a,NEB2.1,syn-11C,C11
2149,2149,07:20:00,K,10,547.441,a,NEB2.1,IVT-11C,C11
2150,2150,07:20:00,M,10,12.918,a,NEB2.1,syn-11C,no_target
2151,2151,07:20:00,O,10,101.806,a,NEB2.1,IVT-11C,no_target
2152,2152,07:20:00,A,12,558.386,b,2XBB,syn-11C,C11
2153,2153,07:20:00,C,12,589.0419999999998,b,2XBB,IVT-11C,C11
2154,2154,07:20:00,E,12,22.188,b,2XBB,syn-11C,no_target
2155,2155,07:20:00,G,12,30.301,b,2XBB,IVT-11C,no_target
2156,2156,07:20:00,I,12,457.088,b,NEB2.1,syn-11C,C11
2157,2157,07:20:00,K,12,416.556,b,NEB2.1,IVT-11C,C11
2158,2158,07:20:00,M,12,13.433,b,NEB2.1,syn-11C,no_target
2159,2159,07:20:00,O,12,98.515,b,NEB2.1,IVT-11C,no_target
2160,2160,07:30:00,A,2,418.353,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
2161,2161,07:30:00,C,2,363.984,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2162,2162,07:30:00,E,2,15.289,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
2163,2163,07:30:00,G,2,363.331,a,unpurified,H6,RPA_48_H6_IS1081_10ng
2164,2164,07:30:00,I,2,343.6430000000001,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2165,2165,07:30:00,K,2,28.714,a,unpurified,H6,RPA_48_H6_IS1081_0ng
2166,2166,07:30:00,M,2,288.1690000000001,a,control,B1,synthetic_B1
2167,2167,07:30:00,O,2,14.83,a,control,B1,no_target
2168,2168,07:30:00,A,4,367.55800000000005,a,purified,B1,RPA_2_B1_16srRNA_10ng
2169,2169,07:30:00,C,4,281.615,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
2170,2170,07:30:00,E,4,8.414,a,purified,B1,RPA_2_B1_16srRNA_0ng
2171,2171,07:30:00,G,4,358.634,a,purified,H6,RPA_48_H6_IS1081_10ng
2172,2172,07:30:00,I,4,364.071,a,purified,H6,RPA_48_H6_IS1081_0.1ng
2173,2173,07:30:00,K,4,17.372,a,purified,H6,RPA_48_H6_IS1081_0ng
2174,2174,07:30:00,M,4,309.373,a,control,H6,synthetic_H6
2175,2175,07:30:00,O,4,13.948,a,control,H6,no_target
2176,2176,07:30:00,A,6,386.672,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
2177,2177,07:30:00,C,6,357.9890000000001,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2178,2178,07:30:00,E,6,21.287,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
2179,2179,07:30:00,G,6,352.814,b,unpurified,H6,RPA_48_H6_IS1081_10ng
2180,2180,07:30:00,I,6,339.648,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2181,2181,07:30:00,K,6,29.562,b,unpurified,H6,RPA_48_H6_IS1081_0ng
2182,2182,07:30:00,M,6,279.931,b,control,B1,synthetic_B1
2183,2183,07:30:00,O,6,13.716,b,control,B1,no_target
2184,2184,07:30:00,A,8,446.237,b,purified,B1,RPA_2_B1_16srRNA_10ng
2185,2185,07:30:00,C,8,276.847,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
2186,2186,07:30:00,E,8,15.321,b,purified,B1,RPA_2_B1_16srRNA_0ng
2187,2187,07:30:00,G,8,404.353,b,purified,H6,RPA_48_H6_IS1081_10ng
2188,2188,07:30:00,I,8,431.952,b,purified,H6,RPA_48_H6_IS1081_0.1ng
2189,2189,07:30:00,K,8,17.208,b,purified,H6,RPA_48_H6_IS1081_0ng
2190,2190,07:30:00,M,8,374.669,b,control,H6,synthetic_H6
2191,2191,07:30:00,O,8,15.105,b,control,H6,no_target
2192,2192,07:30:00,A,10,585.155,a,2XBB,syn-11C,C11
2193,2193,07:30:00,C,10,666.939,a,2XBB,IVT-11C,C11
2194,2194,07:30:00,E,10,23.004,a,2XBB,syn-11C,no_target
2195,2195,07:30:00,G,10,30.041,a,2XBB,IVT-11C,no_target
2196,2196,07:30:00,I,10,450.502,a,NEB2.1,syn-11C,C11
2197,2197,07:30:00,K,10,547.935,a,NEB2.1,IVT-11C,C11
2198,2198,07:30:00,M,10,13.04,a,NEB2.1,syn-11C,no_target
2199,2199,07:30:00,O,10,101.504,a,NEB2.1,IVT-11C,no_target
2200,2200,07:30:00,A,12,555.135,b,2XBB,syn-11C,C11
2201,2201,07:30:00,C,12,591.0830000000002,b,2XBB,IVT-11C,C11
2202,2202,07:30:00,E,12,25.687,b,2XBB,syn-11C,no_target
2203,2203,07:30:00,G,12,30.62,b,2XBB,IVT-11C,no_target
2204,2204,07:30:00,I,12,454.619,b,NEB2.1,syn-11C,C11
2205,2205,07:30:00,K,12,414.454,b,NEB2.1,IVT-11C,C11
2206,2206,07:30:00,M,12,13.16,b,NEB2.1,syn-11C,no_target
2207,2207,07:30:00,O,12,98.249,b,NEB2.1,IVT-11C,no_target
2208,2208,07:40:00,A,2,419.591,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
2209,2209,07:40:00,C,2,368.925,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2210,2210,07:40:00,E,2,16.295,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
2211,2211,07:40:00,G,2,364.395,a,unpurified,H6,RPA_48_H6_IS1081_10ng
2212,2212,07:40:00,I,2,334.3180000000001,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2213,2213,07:40:00,K,2,29.569000000000006,a,unpurified,H6,RPA_48_H6_IS1081_0ng
2214,2214,07:40:00,M,2,285.955,a,control,B1,synthetic_B1
2215,2215,07:40:00,O,2,14.854,a,control,B1,no_target
2216,2216,07:40:00,A,4,371.568,a,purified,B1,RPA_2_B1_16srRNA_10ng
2217,2217,07:40:00,C,4,284.447,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
2218,2218,07:40:00,E,4,8.888,a,purified,B1,RPA_2_B1_16srRNA_0ng
2219,2219,07:40:00,G,4,357.696,a,purified,H6,RPA_48_H6_IS1081_10ng
2220,2220,07:40:00,I,4,363.45,a,purified,H6,RPA_48_H6_IS1081_0.1ng
2221,2221,07:40:00,K,4,17.219,a,purified,H6,RPA_48_H6_IS1081_0ng
2222,2222,07:40:00,M,4,306.791,a,control,H6,synthetic_H6
2223,2223,07:40:00,O,4,14.245,a,control,H6,no_target
2224,2224,07:40:00,A,6,389.664,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
2225,2225,07:40:00,C,6,352.744,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2226,2226,07:40:00,E,6,23.364,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
2227,2227,07:40:00,G,6,344.265,b,unpurified,H6,RPA_48_H6_IS1081_10ng
2228,2228,07:40:00,I,6,337.671,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2229,2229,07:40:00,K,6,29.835,b,unpurified,H6,RPA_48_H6_IS1081_0ng
2230,2230,07:40:00,M,6,278.703,b,control,B1,synthetic_B1
2231,2231,07:40:00,O,6,13.997,b,control,B1,no_target
2232,2232,07:40:00,A,8,447.87,b,purified,B1,RPA_2_B1_16srRNA_10ng
2233,2233,07:40:00,C,8,276.07,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
2234,2234,07:40:00,E,8,17.035,b,purified,B1,RPA_2_B1_16srRNA_0ng
2235,2235,07:40:00,G,8,400.475,b,purified,H6,RPA_48_H6_IS1081_10ng
2236,2236,07:40:00,I,8,428.224,b,purified,H6,RPA_48_H6_IS1081_0.1ng
2237,2237,07:40:00,K,8,17.335,b,purified,H6,RPA_48_H6_IS1081_0ng
2238,2238,07:40:00,M,8,371.511,b,control,H6,synthetic_H6
2239,2239,07:40:00,O,8,15.132,b,control,H6,no_target
2240,2240,07:40:00,A,10,580.0169999999998,a,2XBB,syn-11C,C11
2241,2241,07:40:00,C,10,662.706,a,2XBB,IVT-11C,C11
2242,2242,07:40:00,E,10,25.606,a,2XBB,syn-11C,no_target
2243,2243,07:40:00,G,10,30.611,a,2XBB,IVT-11C,no_target
2244,2244,07:40:00,I,10,452.332,a,NEB2.1,syn-11C,C11
2245,2245,07:40:00,K,10,546.403,a,NEB2.1,IVT-11C,C11
2246,2246,07:40:00,M,10,12.879,a,NEB2.1,syn-11C,no_target
2247,2247,07:40:00,O,10,100.051,a,NEB2.1,IVT-11C,no_target
2248,2248,07:40:00,A,12,553.092,b,2XBB,syn-11C,C11
2249,2249,07:40:00,C,12,592.008,b,2XBB,IVT-11C,C11
2250,2250,07:40:00,E,12,27.154,b,2XBB,syn-11C,no_target
2251,2251,07:40:00,G,12,31.163,b,2XBB,IVT-11C,no_target
2252,2252,07:40:00,I,12,449.462,b,NEB2.1,syn-11C,C11
2253,2253,07:40:00,K,12,410.632,b,NEB2.1,IVT-11C,C11
2254,2254,07:40:00,M,12,13.380999999999998,b,NEB2.1,syn-11C,no_target
2255,2255,07:40:00,O,12,98.489,b,NEB2.1,IVT-11C,no_target
2256,2256,07:50:00,A,2,419.869,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
2257,2257,07:50:00,C,2,365.362,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2258,2258,07:50:00,E,2,17.94,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
2259,2259,07:50:00,G,2,358.333,a,unpurified,H6,RPA_48_H6_IS1081_10ng
2260,2260,07:50:00,I,2,331.168,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2261,2261,07:50:00,K,2,28.473000000000006,a,unpurified,H6,RPA_48_H6_IS1081_0ng
2262,2262,07:50:00,M,2,281.077,a,control,B1,synthetic_B1
2263,2263,07:50:00,O,2,14.488,a,control,B1,no_target
2264,2264,07:50:00,A,4,374.312,a,purified,B1,RPA_2_B1_16srRNA_10ng
2265,2265,07:50:00,C,4,287.1740000000001,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
2266,2266,07:50:00,E,4,9.486,a,purified,B1,RPA_2_B1_16srRNA_0ng
2267,2267,07:50:00,G,4,354.5030000000001,a,purified,H6,RPA_48_H6_IS1081_10ng
2268,2268,07:50:00,I,4,358.42800000000005,a,purified,H6,RPA_48_H6_IS1081_0.1ng
2269,2269,07:50:00,K,4,16.614,a,purified,H6,RPA_48_H6_IS1081_0ng
2270,2270,07:50:00,M,4,305.914,a,control,H6,synthetic_H6
2271,2271,07:50:00,O,4,13.52,a,control,H6,no_target
2272,2272,07:50:00,A,6,389.43,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
2273,2273,07:50:00,C,6,349.5440000000001,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2274,2274,07:50:00,E,6,25.391,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
2275,2275,07:50:00,G,6,341.14,b,unpurified,H6,RPA_48_H6_IS1081_10ng
2276,2276,07:50:00,I,6,331.46,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2277,2277,07:50:00,K,6,29.654,b,unpurified,H6,RPA_48_H6_IS1081_0ng
2278,2278,07:50:00,M,6,279.996,b,control,B1,synthetic_B1
2279,2279,07:50:00,O,6,13.965,b,control,B1,no_target
2280,2280,07:50:00,A,8,446.197,b,purified,B1,RPA_2_B1_16srRNA_10ng
2281,2281,07:50:00,C,8,278.647,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
2282,2282,07:50:00,E,8,19.031,b,purified,B1,RPA_2_B1_16srRNA_0ng
2283,2283,07:50:00,G,8,397.932,b,purified,H6,RPA_48_H6_IS1081_10ng
2284,2284,07:50:00,I,8,423.598,b,purified,H6,RPA_48_H6_IS1081_0.1ng
2285,2285,07:50:00,K,8,16.476,b,purified,H6,RPA_48_H6_IS1081_0ng
2286,2286,07:50:00,M,8,373.314,b,control,H6,synthetic_H6
2287,2287,07:50:00,O,8,15.274,b,control,H6,no_target
2288,2288,07:50:00,A,10,578.715,a,2XBB,syn-11C,C11
2289,2289,07:50:00,C,10,662.405,a,2XBB,IVT-11C,C11
2290,2290,07:50:00,E,10,28.492,a,2XBB,syn-11C,no_target
2291,2291,07:50:00,G,10,31.212,a,2XBB,IVT-11C,no_target
2292,2292,07:50:00,I,10,451.257,a,NEB2.1,syn-11C,C11
2293,2293,07:50:00,K,10,539.6419999999998,a,NEB2.1,IVT-11C,C11
2294,2294,07:50:00,M,10,13.026,a,NEB2.1,syn-11C,no_target
2295,2295,07:50:00,O,10,100.692,a,NEB2.1,IVT-11C,no_target
2296,2296,07:50:00,A,12,554.578,b,2XBB,syn-11C,C11
2297,2297,07:50:00,C,12,581.207,b,2XBB,IVT-11C,C11
2298,2298,07:50:00,E,12,29.55,b,2XBB,syn-11C,no_target
2299,2299,07:50:00,G,12,30.701,b,2XBB,IVT-11C,no_target
2300,2300,07:50:00,I,12,453.281,b,NEB2.1,syn-11C,C11
2301,2301,07:50:00,K,12,411.028,b,NEB2.1,IVT-11C,C11
2302,2302,07:50:00,M,12,13.598,b,NEB2.1,syn-11C,no_target
2303,2303,07:50:00,O,12,97.986,b,NEB2.1,IVT-11C,no_target
2304,2304,08:00:00,A,2,421.582,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
2305,2305,08:00:00,C,2,365.901,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2306,2306,08:00:00,E,2,19.426,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
2307,2307,08:00:00,G,2,353.105,a,unpurified,H6,RPA_48_H6_IS1081_10ng
2308,2308,08:00:00,I,2,321.098,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2309,2309,08:00:00,K,2,29.399,a,unpurified,H6,RPA_48_H6_IS1081_0ng
2310,2310,08:00:00,M,2,281.939,a,control,B1,synthetic_B1
2311,2311,08:00:00,O,2,14.332,a,control,B1,no_target
2312,2312,08:00:00,A,4,378.648,a,purified,B1,RPA_2_B1_16srRNA_10ng
2313,2313,08:00:00,C,4,287.806,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
2314,2314,08:00:00,E,4,10.565,a,purified,B1,RPA_2_B1_16srRNA_0ng
2315,2315,08:00:00,G,4,349.9,a,purified,H6,RPA_48_H6_IS1081_10ng
2316,2316,08:00:00,I,4,359.952,a,purified,H6,RPA_48_H6_IS1081_0.1ng
2317,2317,08:00:00,K,4,16.244,a,purified,H6,RPA_48_H6_IS1081_0ng
2318,2318,08:00:00,M,4,304.696,a,control,H6,synthetic_H6
2319,2319,08:00:00,O,4,14.106,a,control,H6,no_target
2320,2320,08:00:00,A,6,388.536,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
2321,2321,08:00:00,C,6,344.2290000000001,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2322,2322,08:00:00,E,6,28.147,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
2323,2323,08:00:00,G,6,331.659,b,unpurified,H6,RPA_48_H6_IS1081_10ng
2324,2324,08:00:00,I,6,332.374,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2325,2325,08:00:00,K,6,29.588,b,unpurified,H6,RPA_48_H6_IS1081_0ng
2326,2326,08:00:00,M,6,274.818,b,control,B1,synthetic_B1
2327,2327,08:00:00,O,6,13.997,b,control,B1,no_target
2328,2328,08:00:00,A,8,448.006,b,purified,B1,RPA_2_B1_16srRNA_10ng
2329,2329,08:00:00,C,8,274.828,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
2330,2330,08:00:00,E,8,21.419,b,purified,B1,RPA_2_B1_16srRNA_0ng
2331,2331,08:00:00,G,8,398.61,b,purified,H6,RPA_48_H6_IS1081_10ng
2332,2332,08:00:00,I,8,424.47,b,purified,H6,RPA_48_H6_IS1081_0.1ng
2333,2333,08:00:00,K,8,16.702,b,purified,H6,RPA_48_H6_IS1081_0ng
2334,2334,08:00:00,M,8,368.814,b,control,H6,synthetic_H6
2335,2335,08:00:00,O,8,14.573,b,control,H6,no_target
2336,2336,08:00:00,A,10,578.156,a,2XBB,syn-11C,C11
2337,2337,08:00:00,C,10,659.954,a,2XBB,IVT-11C,C11
2338,2338,08:00:00,E,10,29.441,a,2XBB,syn-11C,no_target
2339,2339,08:00:00,G,10,30.599,a,2XBB,IVT-11C,no_target
2340,2340,08:00:00,I,10,446.399,a,NEB2.1,syn-11C,C11
2341,2341,08:00:00,K,10,545.197,a,NEB2.1,IVT-11C,C11
2342,2342,08:00:00,M,10,13.171,a,NEB2.1,syn-11C,no_target
2343,2343,08:00:00,O,10,101.077,a,NEB2.1,IVT-11C,no_target
2344,2344,08:00:00,A,12,547.175,b,2XBB,syn-11C,C11
2345,2345,08:00:00,C,12,584.568,b,2XBB,IVT-11C,C11
2346,2346,08:00:00,E,12,29.716,b,2XBB,syn-11C,no_target
2347,2347,08:00:00,G,12,30.464,b,2XBB,IVT-11C,no_target
2348,2348,08:00:00,I,12,452.11300000000006,b,NEB2.1,syn-11C,C11
2349,2349,08:00:00,K,12,409.4380000000001,b,NEB2.1,IVT-11C,C11
2350,2350,08:00:00,M,12,13.714,b,NEB2.1,syn-11C,no_target
2351,2351,08:00:00,O,12,97.788,b,NEB2.1,IVT-11C,no_target
2352,2352,08:10:00,A,2,425.329,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
2353,2353,08:10:00,C,2,358.8830000000001,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2354,2354,08:10:00,E,2,20.496,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
2355,2355,08:10:00,G,2,346.77,a,unpurified,H6,RPA_48_H6_IS1081_10ng
2356,2356,08:10:00,I,2,312.709,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2357,2357,08:10:00,K,2,29.162,a,unpurified,H6,RPA_48_H6_IS1081_0ng
2358,2358,08:10:00,M,2,278.822,a,control,B1,synthetic_B1
2359,2359,08:10:00,O,2,14.366,a,control,B1,no_target
2360,2360,08:10:00,A,4,375.619,a,purified,B1,RPA_2_B1_16srRNA_10ng
2361,2361,08:10:00,C,4,287.528,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
2362,2362,08:10:00,E,4,11.291,a,purified,B1,RPA_2_B1_16srRNA_0ng
2363,2363,08:10:00,G,4,348.194,a,purified,H6,RPA_48_H6_IS1081_10ng
2364,2364,08:10:00,I,4,354.182,a,purified,H6,RPA_48_H6_IS1081_0.1ng
2365,2365,08:10:00,K,4,16.335,a,purified,H6,RPA_48_H6_IS1081_0ng
2366,2366,08:10:00,M,4,304.428,a,control,H6,synthetic_H6
2367,2367,08:10:00,O,4,13.288,a,control,H6,no_target
2368,2368,08:10:00,A,6,382.244,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
2369,2369,08:10:00,C,6,339.771,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2370,2370,08:10:00,E,6,29.91,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
2371,2371,08:10:00,G,6,324.563,b,unpurified,H6,RPA_48_H6_IS1081_10ng
2372,2372,08:10:00,I,6,332.052,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2373,2373,08:10:00,K,6,29.273000000000003,b,unpurified,H6,RPA_48_H6_IS1081_0ng
2374,2374,08:10:00,M,6,275.717,b,control,B1,synthetic_B1
2375,2375,08:10:00,O,6,13.835,b,control,B1,no_target
2376,2376,08:10:00,A,8,445.912,b,purified,B1,RPA_2_B1_16srRNA_10ng
2377,2377,08:10:00,C,8,275.809,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
2378,2378,08:10:00,E,8,22.58,b,purified,B1,RPA_2_B1_16srRNA_0ng
2379,2379,08:10:00,G,8,392.216,b,purified,H6,RPA_48_H6_IS1081_10ng
2380,2380,08:10:00,I,8,421.05800000000005,b,purified,H6,RPA_48_H6_IS1081_0.1ng
2381,2381,08:10:00,K,8,16.96,b,purified,H6,RPA_48_H6_IS1081_0ng
2382,2382,08:10:00,M,8,365.41,b,control,H6,synthetic_H6
2383,2383,08:10:00,O,8,14.514,b,control,H6,no_target
2384,2384,08:10:00,A,10,570.6669999999998,a,2XBB,syn-11C,C11
2385,2385,08:10:00,C,10,654.3580000000002,a,2XBB,IVT-11C,C11
2386,2386,08:10:00,E,10,30.664,a,2XBB,syn-11C,no_target
2387,2387,08:10:00,G,10,30.153,a,2XBB,IVT-11C,no_target
2388,2388,08:10:00,I,10,441.989,a,NEB2.1,syn-11C,C11
2389,2389,08:10:00,K,10,538.52,a,NEB2.1,IVT-11C,C11
2390,2390,08:10:00,M,10,13.130999999999998,a,NEB2.1,syn-11C,no_target
2391,2391,08:10:00,O,10,100.416,a,NEB2.1,IVT-11C,no_target
2392,2392,08:10:00,A,12,541.0930000000002,b,2XBB,syn-11C,C11
2393,2393,08:10:00,C,12,577.116,b,2XBB,IVT-11C,C11
2394,2394,08:10:00,E,12,29.658,b,2XBB,syn-11C,no_target
2395,2395,08:10:00,G,12,29.255,b,2XBB,IVT-11C,no_target
2396,2396,08:10:00,I,12,447.917,b,NEB2.1,syn-11C,C11
2397,2397,08:10:00,K,12,404.375,b,NEB2.1,IVT-11C,C11
2398,2398,08:10:00,M,12,13.65,b,NEB2.1,syn-11C,no_target
2399,2399,08:10:00,O,12,97.857,b,NEB2.1,IVT-11C,no_target
2400,2400,08:20:00,A,2,423.317,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
2401,2401,08:20:00,C,2,357.3930000000001,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2402,2402,08:20:00,E,2,22.132,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
2403,2403,08:20:00,G,2,343.524,a,unpurified,H6,RPA_48_H6_IS1081_10ng
2404,2404,08:20:00,I,2,311.5490000000001,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2405,2405,08:20:00,K,2,29.012,a,unpurified,H6,RPA_48_H6_IS1081_0ng
2406,2406,08:20:00,M,2,280.242,a,control,B1,synthetic_B1
2407,2407,08:20:00,O,2,13.782,a,control,B1,no_target
2408,2408,08:20:00,A,4,380.828,a,purified,B1,RPA_2_B1_16srRNA_10ng
2409,2409,08:20:00,C,4,288.782,a,purified,B1,RPA_2_B1_16srRNA_0.1ng
2410,2410,08:20:00,E,4,12.565,a,purified,B1,RPA_2_B1_16srRNA_0ng
2411,2411,08:20:00,G,4,347.597,a,purified,H6,RPA_48_H6_IS1081_10ng
2412,2412,08:20:00,I,4,356.559,a,purified,H6,RPA_48_H6_IS1081_0.1ng
2413,2413,08:20:00,K,4,16.545,a,purified,H6,RPA_48_H6_IS1081_0ng
2414,2414,08:20:00,M,4,305.427,a,control,H6,synthetic_H6
2415,2415,08:20:00,O,4,14.142,a,control,H6,no_target
2416,2416,08:20:00,A,6,382.69,b,unpurified,B1,RPA_2_B1_16srRNA_10ng
2417,2417,08:20:00,C,6,334.68,b,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2418,2418,08:20:00,E,6,32.06,b,unpurified,B1,RPA_2_B1_16srRNA_0ng
2419,2419,08:20:00,G,6,322.37,b,unpurified,H6,RPA_48_H6_IS1081_10ng
2420,2420,08:20:00,I,6,327.918,b,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2421,2421,08:20:00,K,6,29.143,b,unpurified,H6,RPA_48_H6_IS1081_0ng
2422,2422,08:20:00,M,6,275.773,b,control,B1,synthetic_B1
2423,2423,08:20:00,O,6,13.947,b,control,B1,no_target
2424,2424,08:20:00,A,8,443.842,b,purified,B1,RPA_2_B1_16srRNA_10ng
2425,2425,08:20:00,C,8,273.063,b,purified,B1,RPA_2_B1_16srRNA_0.1ng
2426,2426,08:20:00,E,8,24.128,b,purified,B1,RPA_2_B1_16srRNA_0ng
2427,2427,08:20:00,G,8,392.6230000000001,b,purified,H6,RPA_48_H6_IS1081_10ng
2428,2428,08:20:00,I,8,420.503,b,purified,H6,RPA_48_H6_IS1081_0.1ng
2429,2429,08:20:00,K,8,16.677,b,purified,H6,RPA_48_H6_IS1081_0ng
2430,2430,08:20:00,M,8,370.795,b,control,H6,synthetic_H6
2431,2431,08:20:00,O,8,14.478,b,control,H6,no_target
2432,2432,08:20:00,A,10,568.817,a,2XBB,syn-11C,C11
2433,2433,08:20:00,C,10,655.535,a,2XBB,IVT-11C,C11
2434,2434,08:20:00,E,10,30.441,a,2XBB,syn-11C,no_target
2435,2435,08:20:00,G,10,29.251,a,2XBB,IVT-11C,no_target
2436,2436,08:20:00,I,10,444.99,a,NEB2.1,syn-11C,C11
2437,2437,08:20:00,K,10,541.55,a,NEB2.1,IVT-11C,C11
2438,2438,08:20:00,M,10,13.541,a,NEB2.1,syn-11C,no_target
2439,2439,08:20:00,O,10,100.925,a,NEB2.1,IVT-11C,no_target
2440,2440,08:20:00,A,12,538.665,b,2XBB,syn-11C,C11
2441,2441,08:20:00,C,12,572.32,b,2XBB,IVT-11C,C11
2442,2442,08:20:00,E,12,28.767,b,2XBB,syn-11C,no_target
2443,2443,08:20:00,G,12,29.455,b,2XBB,IVT-11C,no_target
2444,2444,08:20:00,I,12,449.334,b,NEB2.1,syn-11C,C11
2445,2445,08:20:00,K,12,403.546,b,NEB2.1,IVT-11C,C11
2446,2446,08:20:00,M,12,13.976,b,NEB2.1,syn-11C,no_target
2447,2447,08:20:00,O,12,99.403,b,NEB2.1,IVT-11C,no_target
2448,2448,08:30:00,A,2,422.71,a,unpurified,B1,RPA_2_B1_16srRNA_10ng
2449,2449,08:30:00,C,2,359.23,a,unpurified,B1,RPA_2_B1_16srRNA_0.1ng
2450,2450,08:30:00,E,2,24.12,a,unpurified,B1,RPA_2_B1_16srRNA_0ng
2451,2451,08:30:00,G,2,340.06,a,unpurified,H6,RPA_48_H6_IS1081_10ng
2452,2452,08:30:00,I,2,310.748,a,unpurified,H6,RPA_48_H6_IS1081_0.1ng
2453,2453,08:30:00,K,2,28.548,a,unpurified,H6,RPA_48_H6_IS1081_0ng
2454,2454,08:30:00,M,2,281.73,a,control,B1,synthetic_B1
